,endTime,artistName,trackName,msPlayed,count
837,2021-12-20 18:55,emawk,Later,270708,1
838,2021-12-20 18:57,Nia Sultana,Positions,146823,1
839,2021-12-20 19:01,rum.gold,Waiting For (feat. Jamila Woods),200214,1
840,2021-12-20 19:05,Wizkid,Essence (feat. Tems),248040,1
841,2021-12-20 19:08,UMI,Remember Me,199226,1
842,2021-12-20 19:12,Jazmine Sullivan,On It,205000,1
843,2021-12-20 19:15,Giveon,Heartbreak Anniversary,198370,1
844,2021-12-20 19:19,Ella Mai,Not Another Love Song,217801,1
845,2021-12-20 19:23,John Hiatt,Have A Little Faith In Me,245000,1
846,2021-12-20 21:46,SiR,You Can't Save Me,88490,1
847,2021-12-20 21:50,emawk,Later,270708,1
848,2021-12-20 21:53,Nia Sultana,Positions,146823,1
849,2021-12-20 21:56,Wizkid,Essence (feat. Tems),16167,1
850,2021-12-20 21:56,Flowervillain,so into you,1857,1
851,2021-12-20 21:56,rum.gold,Waiting For (feat. Jamila Woods),200214,1
852,2021-12-20 21:59,Pinegrove,Moment,190853,1
853,2021-12-20 22:02,Holly Humberstone,Deep End,171662,1
854,2021-12-20 22:03,Adele,I Drink Wine,18660,1
855,2021-12-20 22:06,Sonder,Nobody But You,213214,1
856,2021-12-20 22:07,Pinegrove,The Alarmist,43284,1
857,2021-12-30 21:56,SiR,You Can't Save Me,3093,1
858,2022-01-04 19:11,emawk,Later,270708,1
859,2022-01-04 19:13,Nia Sultana,Positions,146823,1
860,2022-01-04 19:17,rum.gold,Waiting For (feat. Jamila Woods),200214,1
861,2022-01-04 19:20,UMI,Remember Me,199226,1
862,2022-01-04 19:24,Wizkid,Essence (feat. Tems),232774,1
863,2022-01-04 19:24,Giveon,Heartbreak Anniversary,34040,1
864,2022-01-04 19:28,Jazmine Sullivan,On It,205000,1
865,2022-01-04 19:31,Ella Mai,Not Another Love Song,217801,1
866,2022-01-04 19:35,John Hiatt,Have A Little Faith In Me,245000,1
867,2022-01-04 19:40,Holly Humberstone,Deep End,42758,1
868,2022-01-04 19:40,Pinegrove,The Alarmist,241920,1
869,2022-01-04 19:44,Sonder,Nobody But You,213214,1
870,2022-01-04 19:45,SiR,You Can't Save Me,95389,1
871,2022-01-05 03:20,Etta James,At Last,179348,1
872,2022-01-05 03:23,Etta James,A Sunday Kind Of Love,195844,1
873,2022-01-05 03:26,Nat King Cole,Unforgettable,191852,1
874,2022-01-05 03:30,Otis Redding,Try a Little Tenderness,201602,1
875,2022-01-05 03:33,Smokey Robinson & The Miracles,The Tracks Of My Tears,174100,1
876,2022-01-05 03:36,Dionne Warwick,Walk on By,178097,1
877,2022-01-05 03:38,Etta James,I'd Rather Go Blind,156349,1
878,2022-01-05 03:42,Leon Bridges,Beyond,239870,1
879,2022-01-05 03:45,Norah Jones,Don't Know Why,185852,1
880,2022-01-05 03:49,Otis Redding,Cigarettes and Coffee,239849,1
881,2022-01-05 03:52,Amy Winehouse,Love Is A Losing Game,155102,1
882,2022-01-05 03:56,Ray LaMontagne,You Are the Best Thing,231600,1
883,2022-01-05 03:59,Etta James,Stormy Weather,187571,1
884,2022-01-05 04:03,Leon Bridges,Mrs.,242347,1
885,2022-01-05 04:06,Nina Simone,I Put A Spell On You,154800,1
886,2022-01-05 04:08,Otis Redding,That's How Strong My Love Is,144072,1
887,2022-01-06 01:47,Louis Armstrong,Summertime,30103,1
888,2022-01-06 01:54,Adele,I Drink Wine,376170,1
889,2022-01-06 02:00,Adele,My Little Love,389108,1
890,2022-01-06 02:04,Bruno Major,The Most Beautiful Thing,235427,1
891,2022-01-06 02:07,Celeste,Strange - Edit,198189,1
892,2022-01-06 02:10,Amy Winehouse,Love Is A Losing Game,155228,1
893,2022-01-06 02:16,Ariana Grande,Almost Is Never Enough,327588,1
894,2022-01-06 02:39,Adele,Turning Tables,235133,1
895,2022-01-09 19:43,BIA,WHOLE LOTTA MONEY,2090,1
896,2022-01-09 19:47,Coldplay,Yellow,266612,1
897,2022-01-10 18:24,Ella Mai,Not Another Love Song,217801,1
898,2022-01-10 18:26,emawk,Later,1070,1
899,2022-01-10 18:26,Giveon,Heartbreak Anniversary,156948,1
900,2022-01-11 03:46,Yusuf / Cat Stevens,Father And Son,52970,1
901,2022-01-12 05:16,Bruno Major,Nothing,1102,1
902,2022-01-12 05:21,Adele,Woman Like Me,300002,1
903,2022-01-12 05:25,Jazmine Sullivan,Girl Like Me (feat. H.E.R.),224694,1
904,2022-01-12 05:28,Snoh Aalegra,I Want You Around,212602,1
905,2022-01-12 05:32,Amy Winehouse,Wake Up Alone,222000,1
906,2022-01-12 05:35,Bruno Major,Nothing,162798,1
907,2022-01-12 05:37,Leon Bridges,Summer Rain (feat. Jazmine Sullivan),163853,1
908,2022-01-12 05:41,Celeste,Ideal Woman,223503,1
909,2022-01-12 05:45,Jazmine Sullivan,On It,204814,1
910,2022-01-12 05:49,H.E.R.,Comfortable,254880,1
911,2022-01-12 06:09,Jorja Smith,Gone,14281,1
912,2022-01-14 19:02,Yusuf / Cat Stevens,Father And Son,126801,1
913,2022-01-14 19:06,Yusuf / Cat Stevens,Wild World,200560,1
914,2022-01-14 19:11,Tracy Chapman,Fast Car,296800,1
915,2022-01-14 19:14,Billy Joel,She's Always a Woman,38924,1
916,2022-01-14 19:14,David Gray,This Year's Love,2252,1
917,2022-01-14 19:14,John Lennon,Imagine - Ultimate Mix,186213,1
918,2022-01-14 19:19,The Band,The Weight - Remastered 2000,274493,1
919,2022-01-14 19:33,Yusuf / Cat Stevens,Where Do The Children Play?,22315,1
920,2022-01-16 02:10,Summer Walker,CPR,51896,1
921,2022-01-16 02:12,Summer Walker,No Love (with SZA),134698,1
922,2022-01-16 02:16,Summer Walker,Girls Need Love (with Drake) - Remix,222374,1
923,2022-01-16 02:18,Summer Walker,White Tee (with NO1-NOAH),6989,1
924,2022-01-16 02:18,Summer Walker,Playing Games (with Bryson Tiller) - Extended Version,121291,1
925,2022-01-16 02:21,Sam Smith,You Will Be Found (with Summer Walker) - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,5709,1
926,2022-01-16 02:21,Summer Walker,Deep,6315,1
927,2022-01-16 02:21,Summer Walker,Insane,189905,1
928,2022-01-16 02:24,Summer Walker,Session 32,98026,1
929,2022-01-16 02:26,Summer Walker,Body,1021,1
930,2022-01-16 02:26,Khalid,Eleven (feat. Summer Walker),1300,1
931,2022-01-16 02:26,Summer Walker,Throw It Away,17693,1
932,2022-01-16 02:26,Summer Walker,I'll Kill You (feat. Jhené Aiko),136877,1
933,2022-01-16 02:30,Summer Walker,4th Baby Mama,12275,1
934,2022-01-16 02:30,Summer Walker,CPR,203240,1
935,2022-01-16 02:33,Summer Walker,CPR,203240,1
936,2022-01-16 02:37,Summer Walker,4th Baby Mama,225000,1
937,2022-01-16 02:38,21 Savage,Secret (feat. Summer Walker),31629,1
938,2022-01-16 16:36,BJ The Chicago Kid,Bring it on Home to Me (feat. Charlie Bereal),10048,1
939,2022-01-16 16:36,Sam Cooke,Nothing Can Change This Love,1514,1
940,2022-01-16 16:37,Sam Cooke,Bring It On Home to Me,52629,1
941,2022-01-17 19:24,Summer Walker,CPR,203240,1
942,2022-01-17 19:27,Summer Walker,Smartwater,144320,1
943,2022-01-17 19:28,Summer Walker,Deep,92093,1
944,2022-01-17 19:30,Summer Walker,Baby,88186,1
945,2022-01-17 19:32,Summer Walker,I'm There,114586,1
946,2022-01-17 19:35,Summer Walker,Karma,188906,1
947,2022-01-17 19:38,Summer Walker,Prayed Up,168106,1
948,2022-01-17 19:41,Summer Walker,Shame,166106,1
949,2022-01-17 19:45,Summer Walker,Just Like Me,250146,1
950,2022-01-17 19:48,Summer Walker,Girls Need Love (with Drake) - Remix,222374,1
951,2022-01-17 19:51,Summer Walker,Drunk Dialing...LODT,134440,1
952,2022-01-17 19:55,Jazmine Sullivan,Girl Like Me (feat. H.E.R.),224880,1
953,2022-01-17 19:58,SiR,You Can't Save Me,174946,1
954,2022-01-17 20:01,Sonder,Nobody But You,213214,1
955,2022-01-17 20:04,Ella Mai,My Way,191981,1
956,2022-01-17 20:06,Summer Walker,Session 32,98026,1
957,2022-01-17 20:10,H.E.R.,Focus,10240,1
958,2022-01-18 18:08,Summer Walker,CPR,203240,1
959,2022-01-18 18:09,Summer Walker,Smartwater,43580,1
960,2022-01-19 02:26,Adele,Make You Feel My Love,211859,1
961,2022-01-19 02:31,Adele,When We Were Young,289850,1
962,2022-01-19 02:35,Amy Winehouse,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",233600,1
963,2022-01-19 02:41,Ariana Grande,Almost Is Never Enough,327596,1
964,2022-01-19 02:44,Norah Jones,Don't Know Why,185844,1
965,2022-01-19 02:48,Alicia Keys,If I Ain't Got You - Piano & Vocal Version,231603,1
966,2022-01-19 02:51,Adele,Easy On Me,224349,1
967,2022-01-19 02:55,Train,Marry Me,205350,1
968,2022-01-19 02:59,Amy Winehouse,Will You Still Love Me Tomorrow? - 2011,262623,1
969,2022-01-19 03:03,Rihanna,Love On The Brain,223852,1
970,2022-01-19 03:06,Clinton Kane,I GUESS I'M IN LOVE,203849,1
971,2022-01-19 03:10,Bon Iver,Skinny Love,238351,1
972,2022-01-19 03:15,Adele,Hometown Glory,271102,1
973,2022-01-19 03:17,Norah Jones,Turn Me On,154600,1
974,2022-01-19 03:20,Sam Smith,"Get Here - Recorded At RAK Studios, London",169101,1
975,2022-01-19 03:41,Bruno Mars,It Will Rain,19108,1
976,2022-01-20 01:40,Kanye West,Praise God,12053,1
977,2022-01-20 01:40,Adele,Make You Feel My Love,27658,1
978,2022-01-20 01:44,Kanye West,Praise God,226349,1
979,2022-01-20 01:47,JAY-Z,Ni**as In Paris,219097,1
980,2022-01-20 01:53,Kanye West,Stronger,311601,1
981,2022-01-20 01:56,Kanye West,Heartless,210848,1
982,2022-01-20 02:00,Kanye West,Hurricane,242849,1
983,2022-01-20 02:04,Kanye West,Bound 2,228851,1
984,2022-01-20 02:08,Kanye West,Flashing Lights,237349,1
985,2022-01-20 02:10,Kanye West,Father Stretch My Hands Pt. 1,135599,1
986,2022-01-20 02:13,Kanye West,Moon,155845,1
987,2022-01-20 02:18,Estelle,American Boy,284601,1
988,2022-01-20 02:22,The Game,Eazy,234099,1
989,2022-01-20 02:26,Kanye West,POWER,291848,1
990,2022-01-20 02:32,Kanye West,Off The Grid,339100,1
991,2022-01-20 02:35,Rihanna,FourFiveSeconds,188100,1
992,2022-01-20 02:39,Kanye West,Gold Digger,207355,1
993,2022-01-20 02:43,Kanye West,Ghost Town,271101,1
994,2022-01-20 02:47,Kanye West,I Wonder,243349,1
995,2022-01-20 02:56,Kanye West,Runaway,547600,1
996,2022-01-20 03:00,Kanye West,All Falls Down,223347,1
997,2022-01-20 03:04,Kanye West,Violent Crimes,215102,1
998,2022-01-20 03:07,Kanye West,Black Skinhead,187845,1
999,2022-01-20 03:13,Kanye West,Devil In A New Dress,351601,1
1000,2022-01-20 03:16,Kanye West,Homecoming,203342,1
1001,2022-01-20 03:21,JAY-Z,Run This Town,267351,1
1002,2022-01-20 03:23,Kanye West,All Mine,145351,1
1003,2022-01-20 03:28,Kanye West,All Of The Lights,299349,1
1004,2022-01-20 03:33,Kanye West,Jail,296850,1
1005,2022-01-20 03:38,Kanye West,Can't Tell Me Nothing,271329,1
1006,2022-01-20 03:41,Kanye West,Waves,181347,1
1007,2022-01-20 18:18,Summer Walker,CPR,203240,1
1008,2022-01-20 18:19,Summer Walker,Smartwater,49762,1
1009,2022-01-23 16:37,Kanye West,Follow God,30105,1
1010,2022-01-23 16:40,Summer Walker,CPR,203088,1
1011,2022-01-23 16:42,Summer Walker,Girls Need Love,139852,1
1012,2022-01-23 16:46,Sonder,Nobody But You,213101,1
1013,2022-01-23 16:49,H.E.R.,Focus,199850,1
1014,2022-01-23 16:54,Free Nationals,Beauty & Essex (feat. Daniel Caesar & Unknown Mortal Orchestra),276850,1
1015,2022-01-23 16:58,SiR,Ooh Nah Nah (feat. Masego),239848,1
1016,2022-01-23 17:00,Summer Walker,Riot,104338,1
1017,2022-01-23 17:20,Omar Apollo,Ugotme,19584,1
1018,2022-01-27 02:04,Beyoncé,BLACK PARADE,281123,1
1019,2022-01-27 02:08,Beyoncé,"SPIRIT - From Disney's ""The Lion King""",276849,1
1020,2022-01-27 02:12,Beyoncé,FIND YOUR WAY BACK - MELO-X Remix,216097,1
1021,2022-01-27 02:16,Beyoncé,Halo,261349,1
1022,2022-01-27 02:21,Beyoncé,Love On Top,267102,1
1023,2022-01-27 02:24,Beyoncé,Formation,205850,1
1024,2022-01-27 02:28,Beyoncé,Crazy In Love (feat. Jay-Z),235852,1
1025,2022-01-27 02:32,Beyoncé,If I Were a Boy,248854,1
1026,2022-01-27 02:36,Blue Ivy,BROWN SKIN GIRL,248351,1
1027,2022-01-27 02:40,Destiny's Child,"Jumpin', Jumpin'",229847,1
1028,2022-01-27 02:44,Beyoncé,Hold Up,220850,1
1029,2022-01-27 02:49,Beyoncé,Partition,319348,1
1030,2022-01-27 02:53,Lady Gaga,Telephone,219675,1
1031,2022-01-27 02:57,Beyoncé,Run the World (Girls),235850,1
1032,2022-01-27 03:01,Beyoncé,Irreplaceable,227599,1
1033,2022-01-27 03:04,Beyoncé,Single Ladies (Put a Ring on It),193099,1
1034,2022-01-27 03:08,Beyoncé,Sorry,232350,1
1035,2022-01-27 03:12,Beyoncé,Best Thing I Never Had,253599,1
1036,2022-01-27 03:16,Nicki Minaj,Feeling Myself,237592,1
1037,2022-01-27 03:22,Beyoncé,Drunk in Love (feat. Jay-Z),323350,1
1038,2022-01-27 03:26,Beyoncé,Daddy Lessons,287850,1
1039,2022-01-27 03:31,Beyoncé,"SPIRIT - From Disney's ""The Lion King""",276851,1
1040,2022-01-27 03:35,The Carters,APESHIT,264601,1
1041,2022-01-27 03:39,Beyoncé,7/11,213351,1
1042,2022-01-27 03:43,J Balvin,Mi Gente (feat. Beyoncé),209602,1
1043,2022-01-27 03:46,Destiny's Child,Girl,223848,1
1044,2022-01-27 03:50,Destiny's Child,"Independent Women, Pt. 1",220851,1
1045,2022-01-27 03:54,Beyoncé,XO,215850,1
1046,2022-01-27 03:57,Destiny's Child,Bootylicious,207769,1
1047,2022-01-27 03:59,Beyoncé,Lose My Breath (feat. Kelly Rowland & Michelle Williams) - Homecoming Live,89851,1
1048,2022-01-27 04:03,Beyoncé,Baby Boy (feat. Sean Paul),244580,1
1049,2022-01-27 04:08,Beyoncé,All Night,321852,1
1050,2022-01-27 04:13,Destiny's Child,Say My Name,271101,1
1051,2022-01-27 04:17,Destiny's Child,Survivor,253852,1
1052,2022-01-27 04:20,Beyoncé,Sweet Dreams,207600,1
1053,2022-01-27 04:24,Beyoncé,Flawless Remix (feat. Nicki Minaj),234100,1
1054,2022-01-27 04:29,Beyoncé,Broken-Hearted Girl,277051,1
1055,2022-01-28 01:33,D'Angelo,Lady,25570,1
1056,2022-01-28 01:34,D'Angelo,Lady,81808,1
1057,2022-01-28 01:39,D'Angelo,Brown Sugar - Acapella,256627,1
1058,2022-01-28 01:42,Jazmine Sullivan,On It,204814,1
1059,2022-01-28 01:45,Free Nationals,Eternal Light,193555,1
1060,2022-01-28 01:48,PJ Morton,How Deep Is Your Love,197105,1
1061,2022-01-28 01:53,SiR,Footsteps in the Dark Pts. 1 & 2,243980,1
1062,2022-01-29 03:04,Summer Walker,CPR,203240,1
1063,2022-01-29 03:05,Nia Sultana,Positions,24260,1
1064,2022-01-29 22:22,Sonder,Nobody But You,5193,1
1065,2022-01-29 22:22,Jenevieve,Baby Powder,10085,1
1066,2022-01-29 22:23,Nia Sultana,Positions,6204,1
1067,2022-01-29 22:23,Ella Mai,Not Another Love Song,10029,1
1068,2022-01-29 22:23,Ella Mai,Not Another Love Song,3462,1
1069,2022-01-29 22:23,Free Nationals,Eternal Light,5023,1
1070,2022-01-29 22:23,SiR,You Can't Save Me,10085,1
1071,2022-01-29 22:24,Sonder,Nobody But You,8278,1
1072,2022-01-29 22:24,Nia Sultana,Positions,2325,1
1073,2022-01-29 22:24,Ella Mai,Not Another Love Song,10009,1
1074,2022-01-29 22:24,Ella Mai,Not Another Love Song,21,1
1075,2022-01-29 22:27,Summer Walker,CPR,203240,1
1076,2022-01-29 22:30,Sonder,Nobody But You,2030,1
1077,2022-01-29 22:30,Nia Sultana,Positions,450,1
1078,2022-01-29 22:30,Nia Sultana,Positions,138997,1
1079,2022-01-29 22:33,Summer Walker,CPR,203240,1
1080,2022-01-29 22:37,Summer Walker,CPR,203240,1
1081,2022-01-29 22:51,Summer Walker,CPR,547863,1
1082,2022-01-29 22:54,Summer Walker,CPR,192249,1
1083,2022-01-30 03:10,Summer Walker,CPR,203287,1
1084,2022-01-30 03:12,Summer Walker,Session 32,97841,1
1085,2022-01-30 03:15,Sonder,Nobody But You,213029,1
1086,2022-01-30 03:18,Giveon,Like I Want You,153688,1
1087,2022-01-30 03:37,emawk,Later,218591,1
1088,2022-01-31 04:34,The Carters,FRIENDS,344027,1
1089,2022-01-31 04:37,Summer Walker,CPR,203099,1
1090,2022-01-31 04:41,The Carters,BOSS,243851,1
1091,2022-02-01 03:56,Ella Mai,She Don't (feat. Ty Dolla $Ign),30384,1
1092,2022-02-01 04:01,The Carters,FRIENDS,344317,1
1093,2022-02-01 04:05,Summer Walker,CPR,203078,1
1094,2022-02-01 04:08,Teyana Taylor,Gonna Love Me,167022,1
1095,2022-02-01 04:12,The Carters,BOSS,244157,1
1096,2022-02-01 04:15,Jazmine Sullivan,Insecure,217853,1
1097,2022-02-01 04:19,H.E.R.,Focus,199831,1
1098,2022-02-01 04:23,Ari Lennox,Whipped Cream,288369,1
1099,2022-02-01 04:28,Aaliyah,I Don't Wanna,256560,1
1100,2022-02-01 04:48,Wale,The Need to Know (feat. SZA),1494,1
1101,2022-02-01 19:45,Summer Walker,CPR,364290,1
1102,2022-02-01 19:48,UMI,Remember Me,199226,1
1103,2022-02-01 19:51,SiR,You Can't Save Me,174946,1
1104,2022-02-01 19:55,John Hiatt,Have A Little Faith In Me,245000,1
1105,2022-02-01 19:56,Pinegrove,The Alarmist,12856,1
1106,2022-02-03 20:22,Summer Walker,CPR,203240,1
1107,2022-02-03 20:26,Nia Sultana,Positions,7376,1
1108,2022-02-03 20:26,emawk,Later,270708,1
1109,2022-02-03 20:30,Jazmine Sullivan,On It,205000,1
1110,2022-02-03 20:33,rum.gold,Waiting For (feat. Jamila Woods),200214,1
1111,2022-02-03 20:37,Ella Mai,Not Another Love Song,217801,1
1112,2022-02-03 20:38,UMI,Remember Me,91122,1
1113,2022-02-03 21:58,Summer Walker,CPR,203240,1
1114,2022-02-03 22:02,emawk,Later,270708,1
1115,2022-02-03 22:05,Nia Sultana,Positions,146823,1
1116,2022-02-03 22:08,Sonder,Nobody But You,213214,1
1117,2022-02-03 22:12,Jazmine Sullivan,On It,205000,1
1118,2022-02-03 22:15,rum.gold,Waiting For (feat. Jamila Woods),200214,1
1119,2022-02-03 22:19,Ella Mai,Not Another Love Song,217801,1
1120,2022-02-03 22:22,UMI,Remember Me,199226,1
1121,2022-02-03 22:25,SiR,You Can't Save Me,174946,1
1122,2022-02-03 22:29,John Hiatt,Have A Little Faith In Me,245000,1
1123,2022-02-03 22:33,Pinegrove,The Alarmist,241920,1
1124,2022-02-03 22:35,Giveon,Heartbreak Anniversary,93570,1
1125,2022-02-04 02:02,Summer Walker,CPR,192377,1
1126,2022-02-04 02:09,emawk,Later,2964,1
1127,2022-02-04 02:09,Summer Walker,CPR,402211,1
1128,2022-02-04 02:12,Summer Walker,CPR,203240,1
1129,2022-02-04 02:13,emawk,Later,2964,1
1130,2022-02-04 02:16,Wizkid,Essence (feat. Tems),177423,1
1131,2022-02-04 02:21,Wizkid,Essence (feat. Tems),248040,1
1132,2022-02-04 02:24,Summer Walker,Session 32,83969,1
1133,2022-02-04 02:26,Summer Walker,Session 32,98026,1
1134,2022-02-04 02:29,Holly Humberstone,Deep End,171662,1
1135,2022-02-04 02:31,Beyoncé,"SPIRIT - From Disney's ""The Lion King""",142579,1
1136,2022-02-04 02:34,Summer Walker,Smartwater,3784,1
1137,2022-02-04 02:34,Pinegrove,Moment,180001,1
1138,2022-02-04 02:38,Tyler Childers,Feathered Indians,224946,1
1139,2022-02-04 02:43,Free Nationals,Beauty & Essex (feat. Daniel Caesar & Unknown Mortal Orchestra),277046,1
1140,2022-02-04 02:44,Yusuf / Cat Stevens,Father And Son,87420,1
1141,2022-02-04 16:26,Pinegrove,Habitat,415519,1
1142,2022-02-04 16:47,Pinegrove,Alaska,3692,1
1143,2022-02-05 22:26,Pinegrove,Let,7366,1
1144,2022-02-05 22:27,Yebba,Distance,24129,1
1145,2022-02-05 22:27,Beyoncé,BLACK PARADE,25265,1
1146,2022-02-05 22:30,Naomi Sharon,Hills,185551,1
1147,2022-02-05 22:37,Eric Roberson,Lessons - Remix,397101,1
1148,2022-02-05 22:41,Moonchild,Tell Him,234102,1
1149,2022-02-05 22:47,Robert Glasper,"Black Superhero [Feat. Killer Mike, BJ The Chicago Kid & Big K.R.I.T.]",355601,1
1150,2022-02-05 22:51,Lucky Daye,Candy Drip,279102,1
1151,2022-02-05 22:55,Charlotte Day Wilson,"Take Care of You (feat. King Princess, Amaarae & Meshell Ndegeocello) - Remix",213852,1
1152,2022-02-05 22:59,Moonchild,Too Good,222351,1
1153,2022-02-05 23:02,Joya Mooi,Most Frail,211101,1
1154,2022-02-05 23:05,Benny Sings,Look What We Do,168601,1
1155,2022-02-05 23:08,Lucky Daye,Over,205102,1
1156,2022-02-05 23:11,Jerome Thomas,Sauce,173852,1
1157,2022-02-05 23:18,Robert Glasper,Shine [Feat. D Smoke + Tiffany Gouché],386850,1
1158,2022-02-05 23:22,Latanya Alberto,Futurity,254348,1
1159,2022-02-05 23:25,Theo Croker,Every Part of Me (feat. Ari Lennox),189852,1
1160,2022-02-05 23:29,Maths Time Joy,Call My Name,207852,1
1161,2022-02-05 23:34,TEEKS,First Time,309601,1
1162,2022-02-05 23:38,Adi Oasis,Stages,227852,1
1163,2022-02-05 23:41,Sam Ezeh,Relay,185352,1
1164,2022-02-05 23:44,Zola Courtney,Superstar,176852,1
1165,2022-02-05 23:48,Little Simz,Woman,269097,1
1166,2022-02-05 23:51,Safa Liron,YouMe,185352,1
1167,2022-02-05 23:54,Benny Sings,Beat 100,150852,1
1168,2022-02-05 23:57,Sasha Keable,Killing Me,205600,1
1169,2022-02-06 00:00,Maverick Sabre,Not Easy Love (feat. Demae),177102,1
1170,2022-02-06 00:04,Naomi Sharon,Daughter Of The Sun,237351,1
1171,2022-02-06 00:07,Rosie Lowe,"Paris, Texas",183350,1
1172,2022-02-06 00:11,Ari Lennox,Pressure,193102,1
1173,2022-02-06 00:14,Snoh Aalegra,LOST YOU,177602,1
1174,2022-02-06 00:17,H.E.R.,Hold On,203102,1
1175,2022-02-06 00:21,Giveon,Like I Want You,259851,1
1176,2022-02-06 00:24,vAn,MilkShake & FriES - Demo,169851,1
1177,2022-02-06 00:28,Joya Mooi,Remember,212102,1
1178,2022-02-06 00:31,Jorja Smith,Addicted,203851,1
1179,2022-02-06 00:34,Davie,Butterflies,179849,1
1180,2022-02-06 00:35,Dragonfruit,Talking Outta My,30220,1
1181,2022-02-08 01:41,Summer Walker,CPR,381320,1
1182,2022-02-08 01:46,emawk,Later,270708,1
1183,2022-02-08 01:49,UMI,Remember Me,199226,1
1184,2022-02-08 01:52,Jazmine Sullivan,On It,205000,1
1185,2022-02-08 01:55,Nia Sultana,Positions,146823,1
1186,2022-02-08 01:59,Sonder,Nobody But You,3860,1
1187,2022-02-08 01:59,John Hiatt,Have A Little Faith In Me,235731,1
1188,2022-02-08 01:59,Ella Mai,Not Another Love Song,2100,1
1189,2022-02-08 02:02,Summer Walker,CPR,203240,1
1190,2022-02-08 02:06,emawk,Later,226500,1
1191,2022-02-08 02:10,Summer Walker,CPR,203240,1
1192,2022-02-08 02:14,emawk,Later,270708,1
1193,2022-02-08 02:17,UMI,Remember Me,196571,1
1194,2022-02-08 02:17,Jazmine Sullivan,On It,2980,1
1195,2022-02-08 02:17,Nia Sultana,Positions,830,1
1196,2022-02-08 02:17,John Hiatt,Have A Little Faith In Me,1260,1
1197,2022-02-08 02:17,Ella Mai,Not Another Love Song,570,1
1198,2022-02-08 02:18,Sonder,Nobody But You,1420,1
1199,2022-02-08 02:50,rum.gold,Waiting For (feat. Jamila Woods),87020,1
1200,2022-02-08 02:55,Matt Corby,Talk It Out,19550,1
1201,2022-02-08 02:55,Matt Corby,Resolution,256389,1
1202,2022-02-15 01:14,Matt Corby,Resolution,1560,1
1203,2022-02-15 01:18,Matt Corby,Miracle Love,262257,1
1204,2022-02-15 01:19,Matt Corby,Belly Side Up,0,1
1205,2022-02-15 01:19,Matt Corby,Made of Stone,0,1
1206,2022-02-15 01:19,Matt Corby,New Day Coming,0,1
1207,2022-02-15 01:19,Matt Corby,Miracle Love,360,1
1208,2022-02-15 01:19,Matt Corby,Souls A'fire,680,1
1209,2022-02-15 01:19,Matt Corby,Almost Cut My Hair - Live on the Resolution Tour,690,1
1210,2022-02-15 01:19,Matt Corby,Evangelist,770,1
1211,2022-02-15 01:19,Matt Corby,Light My Dart Up,1000,1
1212,2022-02-15 01:19,Matt Corby,Lay You Down / Song for Interlude - Live on the Resolution Tour,0,1
1213,2022-02-15 01:19,Matt Corby,Knife Edge,0,1
1214,2022-02-15 01:19,Matt Corby,Resolution,28452,1
1215,2022-02-15 01:19,Matt Corby,Breathe,520,1
1216,2022-02-15 01:19,Passenger,Golden Thread,550,1
1217,2022-02-15 01:19,Matt Corby,This Morning,0,1
1218,2022-02-15 01:19,Matt Corby,Vitamin,0,1
1219,2022-02-15 01:21,Matt Corby,Knife Edge,69800,1
1220,2022-02-15 01:28,The Rubens,Hoops,6600,1
1221,2022-02-15 01:28,Big Scary,The Opposite of Us,241340,1
1222,2022-02-15 01:31,Summer Walker,CPR,203240,1
1223,2022-02-15 01:36,emawk,Later,270708,1
1224,2022-02-15 01:39,UMI,Remember Me,199226,1
1225,2022-02-15 01:43,Jazmine Sullivan,On It,205000,1
1226,2022-02-15 01:45,Nia Sultana,Positions,146823,1
1227,2022-02-15 01:45,John Hiatt,Have A Little Faith In Me,15161,1
1228,2022-02-15 01:45,Ella Mai,Not Another Love Song,2050,1
1229,2022-02-15 01:49,rum.gold,Waiting For (feat. Jamila Woods),200214,1
1230,2022-02-15 01:50,Sonder,Nobody But You,88885,1
1231,2022-02-15 01:52,Summer Walker,Session 32,98026,1
1232,2022-02-15 01:55,SiR,You Can't Save Me,174946,1
1233,2022-02-15 01:59,Pinegrove,The Alarmist,241920,1
1234,2022-02-15 02:02,Holly Humberstone,Deep End,171662,1
1235,2022-02-15 02:06,Wizkid,Essence (feat. Tems),248040,1
1236,2022-02-15 02:08,Giveon,Heartbreak Anniversary,29760,1
1237,2022-02-15 02:40,Louis Armstrong,Moon River,10085,1
1238,2022-02-15 02:43,Frank Sinatra,Strangers In The Night,155959,1
1239,2022-02-16 23:23,Summer Walker,CPR,203240,1
1240,2022-02-16 23:25,emawk,Later,74916,1
1241,2022-02-17 19:01,Summer Walker,CPR,203240,1
1242,2022-02-17 19:06,emawk,Later,267897,1
1243,2022-02-17 19:09,UMI,Remember Me,199226,1
1244,2022-02-17 19:12,Jazmine Sullivan,On It,205000,1
1245,2022-02-17 19:14,Sonder,Nobody But You,149,1
1246,2022-02-17 19:14,Summer Walker,Session 32,405,1
1247,2022-02-17 19:14,Nia Sultana,Positions,117866,1
1248,2022-02-17 19:14,John Hiatt,Have A Little Faith In Me,1109,1
1249,2022-02-17 19:14,Ella Mai,Not Another Love Song,768,1
