,endTime,artistName,trackName,msPlayed,count,artist_id,genres,artist_popularity,followers,trackID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
652,2021-11-22 23:27,Shirley Bassey,Moonraker,21200,1,090VebphoycdEyH165iMqc,"['adult standards', 'classic uk pop', 'easy listening', 'lounge']",51.0,241808.0,0XCszZIzEncBpgAMkKoDB2,0.27,0.293,11.0,-11.897,1.0,0.0284,0.864,0.0162,0.15,0.189,96.172,189173.0,4.0
654,2021-11-22 23:33,Shirley Bassey,"Never, Never, Never (Grande, Grande, Grande)",218600,1,090VebphoycdEyH165iMqc,"['adult standards', 'classic uk pop', 'easy listening', 'lounge']",51.0,241808.0,4C4vwiOFwWFD4GW7oL2uOp,0.472,0.407,7.0,-10.867,1.0,0.038,0.82,1.81e-06,0.0535,0.623,97.427,218600.0,4.0
655,2021-11-22 23:35,Shirley Bassey,Moonraker,108370,1,090VebphoycdEyH165iMqc,"['adult standards', 'classic uk pop', 'easy listening', 'lounge']",51.0,241808.0,0XCszZIzEncBpgAMkKoDB2,0.27,0.293,11.0,-11.897,1.0,0.0284,0.864,0.0162,0.15,0.189,96.172,189173.0,4.0
656,2021-11-22 23:38,Shirley Bassey,(Where Do I Begin) Love Story - 1994 Remaster,179680,1,090VebphoycdEyH165iMqc,"['adult standards', 'classic uk pop', 'easy listening', 'lounge']",51.0,241808.0,74cTLzttRYdy798wjmudYR,0.41,0.427,2.0,-9.695,1.0,0.0374,0.618,2.08e-06,0.067,0.557,95.193,197440.0,4.0
657,2021-11-22 23:41,Shirley Bassey,Light My Fire - 1994 Remaster,207333,1,090VebphoycdEyH165iMqc,"['adult standards', 'classic uk pop', 'easy listening', 'lounge']",51.0,241808.0,2RxYGOHMSm6nc9q9xyLtYq,0.386,0.607,2.0,-8.805,0.0,0.0437,0.201,0.000264,0.116,0.528,183.912,207333.0,4.0
658,2021-11-22 23:43,Shirley Bassey,Jezahel - 2000 Remaster,80426,1,090VebphoycdEyH165iMqc,"['adult standards', 'classic uk pop', 'easy listening', 'lounge']",51.0,241808.0,2w4vN7AiWqmwDl5Mk1La61,0.555,0.569,1.0,-7.739,0.0,0.0361,0.384,0.0278,0.719,0.744,109.027,170427.0,4.0
659,2021-11-22 23:47,Shirley Bassey,All by Myself,246997,1,090VebphoycdEyH165iMqc,"['adult standards', 'classic uk pop', 'easy listening', 'lounge']",51.0,241808.0,2qI8w7otptinnmEbkzwbIX,0.337,0.263,10.0,-14.852,0.0,0.0321,0.601,8.87e-05,0.215,0.106,126.527,246997.0,4.0
660,2021-11-22 23:48,Shirley Bassey,Only When I Laugh,102062,1,090VebphoycdEyH165iMqc,"['adult standards', 'classic uk pop', 'easy listening', 'lounge']",51.0,241808.0,2WDRYoh0SpF7z80b78ixQ2,0.275,0.382,0.0,-13.063,1.0,0.0376,0.833,0.0,0.0561,0.347,175.464,192896.0,4.0
661,2021-11-22 23:51,Otis Redding,These Arms of Mine,154293,1,60df5JBRRPcnSpsIMxxwQm,"['classic soul', 'memphis soul', 'soul', 'soul blues', 'southern soul']",67.0,1999513.0,4skknrc3sJqaPTtUr2cwFq,0.403,0.284,10.0,-14.014,1.0,0.0338,0.798,0.0,0.142,0.686,176.537,154533.0,3.0
662,2021-11-22 23:54,The Temptations,I Wish It Would Rain,3708,1,3RwQ26hR2tJtA8F9p2n7jG,"['brill building pop', 'classic soul', 'funk', 'memphis soul', 'motown', 'soul']",65.0,2538753.0,1tjpccwiGZTMDfHr5VGCmT,0.388,0.449,3.0,-12.584,1.0,0.088,0.443,0.0,0.265,0.692,179.651,162707.0,4.0
663,2021-11-22 23:54,Clarence Carter,Slip Away,153680,1,7lffJlv0nRl0sIsHDmo0SB,"['classic soul', 'funk', 'soul', 'southern soul']",46.0,160820.0,7r3Hwig1mvtlVq0ZbJ09Wb,0.784,0.433,1.0,-9.1,1.0,0.0376,0.299,0.00016,0.0248,0.917,113.491,153298.0,4.0
664,2021-11-22 23:57,Aretha Franklin,Tracks of My Tears,169330,1,7nwUJBm0HE4ZxD3f5cy5ok,"['classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']",68.0,2992730.0,2GOo60jS0bHCelK39RJWaC,0.396,0.326,0.0,-11.506,1.0,0.0454,0.706,0.0,0.113,0.636,199.157,176907.0,4.0
665,2021-11-23 00:00,William Bell,You Don't Miss Your Water - Extended,180733,1,0mFoqJiNDtYntypvy6roGR,"['classic soul', 'funk', 'memphis soul', 'soul', 'southern soul']",44.0,59697.0,6pYvB2TQO7oGLw6oNV40jm,0.519,0.251,5.0,-17.425,1.0,0.0298,0.452,0.0,0.159,0.632,115.149,180733.0,3.0
666,2021-11-23 00:01,Dionne Warwick,Walk on By,60326,1,2JSjCHK79gdaiPWdKiNUNp,"['adult standards', 'brill building pop', 'disco', 'lounge', 'mellow gold', 'quiet storm', 'soft rock']",59.0,757146.0,3xsOtNxtBW0oTI1OWKAzTm,0.7,0.33,5.0,-9.027,1.0,0.0303,0.719,8.6e-05,0.136,0.524,98.605,178333.0,4.0
667,2021-11-23 03:03,The Velvet Underground,Candy Says,45603,1,1nJvji2KIlWSseXRSlNYsC,"['alternative rock', 'art rock', 'classic rock', 'folk rock', 'melancholia', 'permanent wave', 'protopunk', 'psychedelic rock', 'rock']",62.0,1608108.0,2Vp0ue7NNLHFF6RKSdOEuN,0.525,0.0632,2.0,-23.321,1.0,0.0305,0.94,0.763,0.105,0.24,79.273,243667.0,4.0
668,2021-11-23 03:04,Wendy Rene,After Laughter (Comes Tears),2786,1,4ba7uNtpOq0us2C5Nx19zN,"['memphis soul', 'southern soul']",38.0,25581.0,3sMTpU1SNIeMCWu7sQKXMN,0.421,0.17,1.0,-13.883,0.0,0.0345,0.187,1.04e-05,0.0893,0.401,186.526,182467.0,4.0
669,2021-11-23 03:04,Solomon Burke,Cry to Me,77299,1,4nts0oxMT67lVUoi5Kjxrb,"['classic soul', 'funk', 'soul', 'soul blues', 'southern soul']",55.0,225509.0,0sDeU2murnLh4yVHQ5IV70,0.733,0.624,4.0,-9.849,1.0,0.0374,0.623,0.0,0.407,0.912,114.586,154907.0,4.0
670,2021-11-23 03:04,The Beach Boys,"Caroline, No - Mono / Remastered",16462,1,3oDbviiivRWhXwIE8hxkVV,"['baroque pop', 'brill building pop', 'classic rock', 'psychedelic rock', 'rock', 'sunshine pop']",70.0,3858884.0,5RSQKtG1KNwrzFMEePpjt6,0.402,0.426,10.0,-9.662,0.0,0.0262,0.775,6.12e-06,0.175,0.641,75.866,173933.0,4.0
671,2021-11-23 03:04,The Fleetwoods,(He's) The Great Imposter,15418,1,673J686eeEXMYJorgQ70lX,"['adult standards', 'brill building pop', 'doo-wop', 'rock-and-roll', 'vocal harmony group']",44.0,67607.0,5S96nzXyrDBAwDNfgUwvWW,0.49,0.129,5.0,-18.069,1.0,0.0464,0.747,0.0,0.106,0.508,117.288,132067.0,4.0
672,2021-11-23 03:07,Jimmy Ruffin,What Becomes Of The Brokenhearted,165209,1,0hF0PwB04hnXfYMiZWfJzy,"['brill building pop', 'classic soul', 'motown', 'quiet storm', 'soul', 'southern soul']",46.0,169611.0,0wBaPbJ2qsbGqgnGbqBDgP,0.733,0.443,2.0,-12.017,0.0,0.0252,0.678,0.0,0.519,0.701,97.348,178440.0,4.0
674,2021-11-23 03:08,Dave Berry,The Crying Game,13235,1,0wPdF6oU9sRm16BNvWfyRR,"['british invasion', 'classic uk pop', 'merseybeat', 'nederpop', 'rock-and-roll']",28.0,17949.0,1jQtC8sF34LjlsH6TP8D5K,0.501,0.237,0.0,-14.634,1.0,0.0264,0.693,0.0,0.103,0.133,92.176,165076.0,4.0
675,2021-11-23 03:08,Glen Campbell,By The Time I Get To Phoenix - Remastered 2001,2739,1,59hLmB5DrdihCYtNeFeW1U,"['adult standards', 'arkansas country', 'brill building pop', 'classic country pop', 'classic rock', 'folk rock', 'lounge', 'mellow gold', 'nashville sound', 'singer-songwriter', 'soft rock']",59.0,386086.0,1tZKsxgKebVQX9s6oiojG9,0.218,0.336,5.0,-12.997,1.0,0.0301,0.0743,1.61e-06,0.134,0.232,176.66,164200.0,4.0
677,2021-11-23 03:10,Lorraine Ellison,Stay with Me,26052,1,7h38QSSoFKgb7WgNC7cZp0,[],25.0,3911.0,0vV3IUO4fhuDeHggZqnsI0,0.297,0.447,0.0,-4.698,1.0,0.03,0.642,4.37e-05,0.163,0.276,127.084,209533.0,3.0
679,2021-11-23 03:12,The Beatles,Eleanor Rigby - Remastered 2009,126533,1,3WrFJ7ztbogyGnTHbHJFl2,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",82.0,23846116.0,5GjPQ0eI7AgmOnADn1EO6Q,0.581,0.28,4.0,-9.091,0.0,0.0381,0.936,1.56e-05,0.305,0.813,137.831,126533.0,4.0
680,2021-11-23 03:12,Bee Gees,I Can't See Nobody,1628,1,1LZEQNv7sE11VDY3SdxQeN,"['disco', 'mellow gold', 'soft rock']",75.0,6161866.0,2NxY5rwB1QhkcpnkD62h7G,0.29,0.424,2.0,-13.282,1.0,0.0358,0.543,0.0,0.238,0.686,105.005,227493.0,4.0
681,2021-11-23 03:13,Roy Orbison,In Dreams,21292,1,0JDkhL4rjiPNEp92jAgJnS,"['adult standards', 'brill building pop', 'bubblegum pop', 'mellow gold', 'rock-and-roll', 'rockabilly']",63.0,1644267.0,44pN9jfSqY3d3lrKuv3QeN,0.495,0.435,0.0,-9.99,1.0,0.0286,0.67,0.00038,0.13,0.71,108.189,169160.0,4.0
682,2021-11-23 03:15,Otis Redding,These Arms of Mine,151324,1,60df5JBRRPcnSpsIMxxwQm,"['classic soul', 'memphis soul', 'soul', 'soul blues', 'southern soul']",67.0,1999513.0,4skknrc3sJqaPTtUr2cwFq,0.403,0.284,10.0,-14.014,1.0,0.0338,0.798,0.0,0.142,0.686,176.537,154533.0,3.0
683,2021-11-23 18:32,John Hiatt,Have A Little Faith In Me,245000,1,4Sld5LOPbAm1QSq9U32fFV,"['classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'pop rock', 'roots rock', 'singer-songwriter', 'soft rock']",56.0,185101.0,23EgnmfkdOsDK96ftbVv0Q,0.446,0.41,0.0,-11.431,1.0,0.0289,0.736,0.0,0.122,0.318,156.274,245000.0,4.0
684,2021-11-23 18:32,John Hiatt,Have A Little Faith In Me,10510,1,4Sld5LOPbAm1QSq9U32fFV,"['classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'pop rock', 'roots rock', 'singer-songwriter', 'soft rock']",56.0,185101.0,23EgnmfkdOsDK96ftbVv0Q,0.446,0.41,0.0,-11.431,1.0,0.0289,0.736,0.0,0.122,0.318,156.274,245000.0,4.0
685,2021-11-25 17:24,John Hiatt,Have A Little Faith In Me,234308,1,4Sld5LOPbAm1QSq9U32fFV,"['classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'pop rock', 'roots rock', 'singer-songwriter', 'soft rock']",56.0,185101.0,23EgnmfkdOsDK96ftbVv0Q,0.446,0.41,0.0,-11.431,1.0,0.0289,0.736,0.0,0.122,0.318,156.274,245000.0,4.0
686,2021-11-25 17:25,John Hiatt,Have A Little Faith In Me,51120,1,4Sld5LOPbAm1QSq9U32fFV,"['classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'pop rock', 'roots rock', 'singer-songwriter', 'soft rock']",56.0,185101.0,23EgnmfkdOsDK96ftbVv0Q,0.446,0.41,0.0,-11.431,1.0,0.0289,0.736,0.0,0.122,0.318,156.274,245000.0,4.0
687,2021-11-25 17:28,John Hiatt,Have A Little Faith In Me,193578,1,4Sld5LOPbAm1QSq9U32fFV,"['classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'pop rock', 'roots rock', 'singer-songwriter', 'soft rock']",56.0,185101.0,23EgnmfkdOsDK96ftbVv0Q,0.446,0.41,0.0,-11.431,1.0,0.0289,0.736,0.0,0.122,0.318,156.274,245000.0,4.0
688,2021-11-25 17:29,John Hiatt,Have A Little Faith In Me,39875,1,4Sld5LOPbAm1QSq9U32fFV,"['classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'pop rock', 'roots rock', 'singer-songwriter', 'soft rock']",56.0,185101.0,23EgnmfkdOsDK96ftbVv0Q,0.446,0.41,0.0,-11.431,1.0,0.0289,0.736,0.0,0.122,0.318,156.274,245000.0,4.0
689,2021-11-25 17:32,Adele,Oh My God,224829,1,4dpARuHxo51G3z768sgnrY,"['british soul', 'pop', 'pop soul', 'uk pop']",84.0,43475084.0,3Kkjo3cT83cw09VJyrLNwX,0.534,0.725,1.0,-3.906,1.0,0.046,0.091,0.0,0.0264,0.55,88.098,225149.0,4.0
690,2021-11-25 17:33,Ed Sheeran,Shivers,25465,1,6eUKZXaKkcviH0Ku9w2n3V,"['pop', 'uk pop']",89.0,104460868.0,50nfwKoDiSYg8zOCREWAm5,0.788,0.859,2.0,-2.724,1.0,0.0856,0.281,0.0,0.0424,0.822,141.02,207853.0,4.0
691,2021-11-25 17:35,Jazmine Sullivan,Bodies - Intro,121307,1,7gSjFKpVmDgC2MMsnN8CYq,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']",63.0,1802674.0,2Itnx6zp6Ztkex5JnRcy3U,0.381,0.474,4.0,-4.231,1.0,0.0903,0.845,0.0,0.11,0.161,205.967,121640.0,3.0
692,2021-11-25 17:36,Jazmine Sullivan,Antoinette's Tale,36809,1,7gSjFKpVmDgC2MMsnN8CYq,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']",63.0,1802674.0,3LAj7jtfvVBcwG9lNmPM92,0.689,0.476,1.0,-11.861,1.0,0.427,0.00274,0.0,0.126,0.149,100.791,37107.0,4.0
693,2021-11-25 17:39,Jazmine Sullivan,Pick Up Your Feelings,229062,1,7gSjFKpVmDgC2MMsnN8CYq,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']",63.0,1802674.0,2I7CJZLo2nDqGuzZJA1XlZ,0.758,0.413,2.0,-6.239,0.0,0.0464,0.321,0.0,0.117,0.599,85.46,229413.0,3.0
694,2021-11-25 17:40,Jazmine Sullivan,Ari's Tale,49560,1,7gSjFKpVmDgC2MMsnN8CYq,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']",63.0,1802674.0,4B6YmlUT19hGfTcDLUUFZ7,0.421,0.485,8.0,-12.804,0.0,0.409,0.545,0.0,0.487,0.709,175.381,49867.0,5.0
695,2021-11-25 17:44,Jazmine Sullivan,Put It Down,200806,1,7gSjFKpVmDgC2MMsnN8CYq,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']",63.0,1802674.0,5LOlmXECWrB4LJjHjQJPS5,0.778,0.659,8.0,-5.666,1.0,0.0837,0.161,0.0,0.165,0.373,136.011,201173.0,4.0
696,2021-11-25 17:47,Jazmine Sullivan,On It,204810,1,7gSjFKpVmDgC2MMsnN8CYq,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']",63.0,1802674.0,4Xr6BbSSu5HhImp8vfxMbg,0.422,0.377,1.0,-6.7,0.0,0.0376,0.315,0.0,0.107,0.227,128.441,205000.0,3.0
697,2021-11-25 17:48,Jazmine Sullivan,Donna's Tale,69812,1,7gSjFKpVmDgC2MMsnN8CYq,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']",63.0,1802674.0,1OYlBuNZNG8cqxtUDSD7gh,0.45,0.443,9.0,-13.749,1.0,0.341,0.72,0.0,0.659,0.653,93.482,70187.0,4.0
698,2021-11-25 17:53,Jazmine Sullivan,Price Tags (feat. Anderson .Paak),263311,1,7gSjFKpVmDgC2MMsnN8CYq,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']",63.0,1802674.0,3ci2NK0t5iNzLw2u3F4MbM,0.696,0.743,11.0,-4.99,0.0,0.216,0.195,0.0,0.0792,0.499,129.515,263680.0,3.0
699,2021-11-25 17:54,Jazmine Sullivan,Rashida's Tale,59812,1,7gSjFKpVmDgC2MMsnN8CYq,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']",63.0,1802674.0,5D01rNYxlGRweNylNlU8I7,0.644,0.314,1.0,-14.311,1.0,0.533,0.671,0.0,0.201,0.594,112.91,60333.0,3.0
700,2021-11-25 17:57,Jazmine Sullivan,Lost One,178812,1,7gSjFKpVmDgC2MMsnN8CYq,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']",63.0,1802674.0,75pQBGZxBe4bDm8spb2OG6,0.481,0.453,0.0,-5.315,0.0,0.0489,0.859,7.58e-05,0.093,0.274,102.186,178973.0,5.0
701,2021-11-25 17:57,Jazmine Sullivan,Precious' Tale,43060,1,7gSjFKpVmDgC2MMsnN8CYq,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']",63.0,1802674.0,1WTZzfJRL0WAOTPLOI4aoE,0.725,0.439,2.0,-11.631,1.0,0.493,0.678,0.0,0.391,0.846,66.399,43320.0,4.0
702,2021-11-25 18:01,Jazmine Sullivan,The Other Side,217557,1,7gSjFKpVmDgC2MMsnN8CYq,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']",63.0,1802674.0,4L5IkQpsDTx5Ug7hvMrsx1,0.561,0.621,11.0,-4.207,0.0,0.0424,0.0562,0.0,0.221,0.435,125.005,217707.0,4.0
703,2021-11-25 18:02,Jazmine Sullivan,Amanda's Tale,37752,1,7gSjFKpVmDgC2MMsnN8CYq,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']",63.0,1802674.0,5fCJmQELxXvDZxKfhxmsGv,0.723,0.233,3.0,-13.679,1.0,0.888,0.623,0.0,0.231,0.754,117.495,37947.0,5.0
704,2021-11-25 18:05,Jazmine Sullivan,Girl Like Me (feat. H.E.R.),224558,1,7gSjFKpVmDgC2MMsnN8CYq,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']",63.0,1802674.0,2sXydP9vPEYUH4uAWotuGu,0.5,0.638,6.0,-4.007,0.0,0.0756,0.66,0.0,0.366,0.698,81.145,224880.0,4.0
705,2021-11-29 00:50,John Hiatt,Have A Little Faith In Me,234504,1,4Sld5LOPbAm1QSq9U32fFV,"['classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'pop rock', 'roots rock', 'singer-songwriter', 'soft rock']",56.0,185101.0,23EgnmfkdOsDK96ftbVv0Q,0.446,0.41,0.0,-11.431,1.0,0.0289,0.736,0.0,0.122,0.318,156.274,245000.0,4.0
706,2021-11-29 00:51,John Hiatt,Have A Little Faith In Me,24130,1,4Sld5LOPbAm1QSq9U32fFV,"['classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'pop rock', 'roots rock', 'singer-songwriter', 'soft rock']",56.0,185101.0,23EgnmfkdOsDK96ftbVv0Q,0.446,0.41,0.0,-11.431,1.0,0.0289,0.736,0.0,0.122,0.318,156.274,245000.0,4.0
707,2021-11-29 00:51,Shirley Bassey,Goldfinger,32693,1,090VebphoycdEyH165iMqc,"['adult standards', 'classic uk pop', 'easy listening', 'lounge']",51.0,241808.0,7r0EUONfPUZ8SD1vu4ro27,0.401,0.446,4.0,-9.646,1.0,0.0416,0.265,0.0,0.298,0.425,103.906,168733.0,4.0
708,2021-11-29 00:54,The Temptations,I Wish It Would Rain,27343,1,3RwQ26hR2tJtA8F9p2n7jG,"['brill building pop', 'classic soul', 'funk', 'memphis soul', 'motown', 'soul']",65.0,2538753.0,1tjpccwiGZTMDfHr5VGCmT,0.388,0.449,3.0,-12.584,1.0,0.088,0.443,0.0,0.265,0.692,179.651,162707.0,4.0
709,2021-11-29 00:54,Otis Redding,These Arms of Mine,154293,1,60df5JBRRPcnSpsIMxxwQm,"['classic soul', 'memphis soul', 'soul', 'soul blues', 'southern soul']",67.0,1999513.0,4skknrc3sJqaPTtUr2cwFq,0.403,0.284,10.0,-14.014,1.0,0.0338,0.798,0.0,0.142,0.686,176.537,154533.0,3.0
711,2021-11-29 01:01,rum.gold,Waiting For (feat. Jamila Woods),200214,1,4mErKO4g29SXtBwj4S80aB,"['alternative r&b', 'chill r&b', 'indie r&b']",44.0,42414.0,02nZeTbm2dRHisH6qsUM5E,0.738,0.379,2.0,-11.644,0.0,0.084,0.201,1.1e-05,0.0806,0.598,122.042,200215.0,4.0
712,2021-11-29 01:04,LION BABE,Treat Me Like Fire,11064,1,4VA3EAvncrTucjTmrvd4GE,"['alternative r&b', 'electropop', 'escape room', 'indie soul']",47.0,203512.0,3XRosKfSgFSDIb6YVpApIl,0.671,0.65,6.0,-7.687,1.0,0.0665,0.198,0.0057,0.6,0.323,91.961,250707.0,4.0
713,2021-11-29 01:04,Vince Staples,"Yo Love - From ""Queen & Slim: The Soundtrack""",143830,1,68kEuyFKyqrdQQLLsmiatm,"['conscious hip hop', 'escape room', 'hip hop', 'rap', 'underground hip hop']",67.0,1657925.0,3Vj8RQkFwOmDvUrwu6MtQZ,0.703,0.573,0.0,-9.032,1.0,0.0724,0.565,3.13e-06,0.0987,0.491,147.038,143830.0,4.0
714,2021-11-29 01:04,Brianna Knight,So Deep,2321,1,5CnW6JHWxmeApnMuuYxw6O,[],25.0,2967.0,1f0uvcwDkoPsA8Eu20yZSt,0.732,0.496,1.0,-9.623,0.0,0.0789,0.0963,3.07e-06,0.0828,0.909,85.974,178941.0,4.0
715,2021-11-29 01:04,Jenevieve,Baby Powder,2298,1,0dUYLC7DLjeS8gIh8cz2Pq,"['alternative r&b', 'chill r&b', 'indie r&b']",55.0,113172.0,4Nw7kywWurWS6ceinn1cHK,0.799,0.452,1.0,-7.641,0.0,0.0466,0.238,0.000133,0.0878,0.732,78.461,176760.0,3.0
716,2021-11-29 01:08,Lucky Daye,Buying Time,236949,1,5Vuvs6Py2JRU7WiFDVsI7J,"['indie r&b', 'pop', 'r&b']",67.0,457374.0,3Yt0liwMgB3I0xv3FQBDzI,0.765,0.437,5.0,-8.994,0.0,0.0372,0.732,0.00331,0.167,0.667,117.99,236949.0,4.0
717,2021-11-29 01:10,Jazmine Sullivan,Bodies - Intro,121640,1,7gSjFKpVmDgC2MMsnN8CYq,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']",63.0,1802674.0,2Itnx6zp6Ztkex5JnRcy3U,0.381,0.474,4.0,-4.231,1.0,0.0903,0.845,0.0,0.11,0.161,205.967,121640.0,3.0
718,2021-11-29 01:13,Snoh Aalegra,Fool For You,194303,1,1A9o3Ljt67pFZ89YtPPL5X,"['alternative r&b', 'neo soul', 'r&b', 'scandinavian r&b', 'swedish soul']",64.0,880718.0,0GGSPe4DC0qkKyFb9Erao5,0.592,0.287,2.0,-11.496,1.0,0.0632,0.832,0.000128,0.104,0.238,149.746,194303.0,3.0
719,2021-11-29 01:18,NNAVY,Stay,270031,1,3X9xtTCJtryAoqsSMKCzXu,[],39.0,17172.0,067TB7SiK4ZRF5hURd2sJh,0.683,0.219,10.0,-12.254,0.0,0.0472,0.438,0.0604,0.116,0.151,139.468,270031.0,3.0
720,2021-11-29 01:22,Chelan,PATTERNS,224050,1,1YStA4FlOw971K0uC8nRnH,[],34.0,4073.0,6CMYCujHKYkgEqjTSOzYTa,0.566,0.378,7.0,-12.745,1.0,0.456,0.75,0.0,0.129,0.328,49.931,224051.0,4.0
721,2021-11-29 01:25,Chiiild,Awake,226733,1,2YqJwmohaNjg9lg51flSax,['indie r&b'],47.0,66786.0,5XMtZsNkezcv695DQSZo0L,0.519,0.58,0.0,-7.439,0.0,0.0439,0.33,0.0575,0.113,0.692,83.978,226733.0,4.0
722,2021-11-29 01:26,Cleo Sol,Shine,22774,1,3ETLPQkcEd7z4k3IbZmXMq,"['alternative r&b', 'indie r&b', 'indie soul', 'neo soul', 'uk contemporary r&b', 'uk funky']",57.0,307534.0,7iEKaA9Kkn9JfqyKb9HEvR,0.742,0.504,1.0,-10.105,1.0,0.0392,0.686,0.517,0.103,0.601,140.0,226118.0,4.0
723,2021-11-29 01:26,Tora-i,Pisonia Prologue,2275,1,4oJsWKOJCNMfUbIpR2jk8Z,"['alternative r&b', 'chill r&b', 'indie r&b']",38.0,25910.0,2q30Rgmrv7m1WcgIh2JJna,0.789,0.45,5.0,-8.343,0.0,0.587,0.392,1.02e-05,0.123,0.707,180.057,112710.0,3.0
724,2021-11-29 01:26,Asiahn,My World,4690,1,1mKtlPrXjWK6oIdk9cSOjs,"['alternative r&b', 'chill r&b', 'indie r&b', 'pop r&b', 'r&b']",44.0,201261.0,5wXQFi7alwkKVf7PdYb3Co,0.536,0.533,11.0,-7.54,1.0,0.0474,0.354,0.000275,0.277,0.139,78.019,191947.0,4.0
725,2021-11-29 01:29,Victoria Monét,Coastin’,175319,1,63XBtGSEZINSyXylZxEUbv,"['alternative r&b', 'indie r&b', 'pop', 'post-teen pop', 'r&b', 'rap']",61.0,595183.0,1IjeGPU5hqHlJpm00zObN7,0.807,0.481,8.0,-7.362,0.0,0.0713,0.0264,1.28e-06,0.112,0.748,91.005,175319.0,4.0
726,2021-11-29 01:31,Berhana,Golden pt. 2 (feat. Mereba),137647,1,0WjtdWS6su0f3jrW9aqEHl,"['alternative r&b', 'indie r&b', 'indie soul']",50.0,189891.0,6FwuRS7LLtemBSw18PK2fz,0.64,0.459,11.0,-8.012,0.0,0.116,0.254,0.000251,0.153,0.493,84.95,137647.0,4.0
727,2021-11-29 01:32,VanJess,Slow Down (feat. Lucky Daye),24185,1,0Ek89uaJyo6NfWK22awFvI,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul', 'r&b']",50.0,148359.0,6EsOT4Yq4BavQSJ4sEe9dw,0.681,0.576,1.0,-6.483,0.0,0.0425,0.21,3.27e-05,0.376,0.334,113.057,227674.0,4.0
728,2021-11-29 01:32,Liv.e,Bout It,2832,1,0YCL71Clky5els6NireSBP,"['alternative r&b', 'experimental hip hop', 'indie r&b', 'indie soul']",45.0,41030.0,4otz99vDZEYwE8DBPk8EW7,0.512,0.606,9.0,-8.441,1.0,0.0783,0.25,0.155,0.172,0.343,99.912,230400.0,3.0
729,2021-11-29 01:36,Syd,Missing Out,239744,1,3jk39CGeaaSO3FPKNx1RUx,"['alternative r&b', 'indie r&b', 'indie soul', 'lgbtq+ hip hop', 'r&b']",65.0,500878.0,5vvn5HATa05iKVql6oYULV,0.705,0.528,11.0,-5.582,1.0,0.0416,0.00761,0.00412,0.129,0.272,119.816,239744.0,4.0
